Sample	Gene	above20X
71201	HIST2H2AA3	0.00
71201	HIST1H2AM	100.00
71201	HIST1H2AJ	95.96
71201	HIST1H2AK	100.00
71201	HIST1H2AL	100.00
71201	MTDH	95.45
71201	FAM117B	66.97
71201	LAT	96.92
71201	PELP1	99.32
71201	DIEXF	98.03
71201	JSRP1	76.70
71201	PPIL2	100.00
71201	MED31	87.61
71201	COL12A1	99.38
71201	COL11A2	99.76
71201	COL11A1	99.95
71201	COL10A1	99.36
71201	COL16A1	95.77
71201	MOB3A	100.00
71201	SDF2L1	85.34
71201	FERD3L	100.00
71201	ODF3L1	98.72
71201	NECTIN4	100.00
71201	C11orf94	97.24
71201	ABHD17B	100.00
71201	ISOC2	91.34
71201	C1orf115	57.23
71201	GEMIN7	100.00
71201	LBH	100.00
71201	ATP23	94.17
71201	KATNBL1	77.51
71201	CHODL-AS1	0.00
71201	LINC00158	0.00
71201	LINC01022	29.42
71201	URM1	100.00
71201	HS6ST2	85.41
71201	FRMD7	100.00
71201	MCMDC2	94.52
71201	C8orf48	100.00
71201	SYS1	100.00
71201	OPLAH	97.45
71201	STEAP1	100.00
71201	TRIM8	99.65
71201	C6orf99	100.00
71201	SNHG24	1.77
71201	WASIR1	0.00
71201	TOMM20L	100.00
71201	ITPKB-IT1	0.00
71201	HTR5A-AS1	27.85
71201	HCN1	100.00
71201	MYH3	100.00
71201	MIR4771-2	29.76
71201	MIR4420	100.00
71201	MIR4722	100.00
71201	MIR4796	100.00
71201	MIR4795	56.56
71201	MIR4655	100.00
71201	MIR4530	50.00
71201	MIR4483	100.00
71201	MIR378D2	100.00
71201	MIR4754	29.29
71201	FIBP	100.00
71201	PCSK7	80.26
71201	SLC6A5	100.00
71201	SLC28A2	100.00
71201	EIF3G	99.44
71201	EXO1	100.00
71201	SLC28A1	97.35
71201	EIF3F	77.38
71201	EIF3D	100.00
71201	EIF3C	7.64
71201	EIF3B	88.95
71201	ATP6V0E2-AS1	1.12
71201	DPRX	100.00
71201	DUXA	84.74
71201	ENGASE	83.97
71201	PCED1A	92.12
71201	CCDC14	100.00
71201	C6orf106	100.00
71201	C11orf1	100.00
71201	RMND5B	94.13
71201	FNDC3B	100.00
71201	MTHFSD	94.69
71201	DCST2	95.83
71201	PXMP4	100.00
71201	DUSP12	97.32
71201	RPL21P28	73.92
71201	XPOT	96.06
71201	CHP1	89.81
71201	SP140	90.29
71201	PXN	97.69
71201	ABCD4	100.00
71201	PXMP2	77.11
71201	PEX19	100.00
71201	ABCD3	98.35
71201	PWP2	94.10
71201	DDX19B	93.60
71201	PVT1	0.00
71201	DCSTAMP	100.00
71201	MIR325HG	0.00
71201	HM13	94.06
71201	NOTCH3	90.11
71201	VKORC1L1	46.43
71201	OR1Q1	100.00
71201	ELK4	99.59
71201	TTLL11	75.34
71201	SCARNA10	100.00
71201	C10orf107	100.00
71201	TMEM26	100.00
71201	HSFY1	0.00
71201	NFYC-AS1	12.06
71201	SLC25A29	98.73
71201	NEK11	93.22
71201	DEGS2	100.00
71201	MFAP5	100.00
71201	FGF23	100.00
71201	PTP4A2	81.94
71201	OR6C6	100.00
71201	USP5	98.84
71201	MLF2	97.79
71201	MIR26B	100.00
71201	MIR26A2	100.00
71201	C17orf98	100.00
71201	MIR25	90.42
71201	LINC00671	34.29
71201	MIR24-1	100.00
71201	MIR23B	91.58
71201	MIR23A	72.28
71201	LINC00840	0.00
71201	GAS1RR	0.00
71201	TPM2	100.00
71201	TPM1	98.53
71201	MIR27B	100.00
71201	MIR27A	100.00
71201	LINC00115	33.68
71201	C17orf47	99.59
71201	NEK8	100.00
71201	KRT18P55	49.59
71201	LINC01268	0.00
71201	CEP57L1	83.36
71201	PPIL6	96.28
71201	TLX3	100.00
71201	EGFLAM	98.97
71201	OR10V1	100.00
71201	LRRC10B	86.50
71201	JPH4	73.56
71201	SPIRE2	84.79
71201	NKX6-2	74.76
71201	PARD3-AS1	0.00
71201	C4orf36	100.00
71201	TP53BP1	100.00
71201	TAF1A-AS1	0.00
71201	HSFX1	0.00
71201	GTF2H2C	3.51
71201	NXF2B	7.46
71201	TRIML1	100.00
71201	LRRC66	99.06
71201	MIR196B	100.00
71201	MIR520H	100.00
71201	LINC00603	0.00
71201	LINC01017	0.00
71201	LINC01377	0.00
71201	OXCT1	100.00
71201	OXA1L	100.00
71201	OVOL1	96.68
71201	OVGP1	100.00
71201	OTX2	100.00
71201	OTX1	100.00
71201	CLDN11	100.00
71201	MIR765	100.00
71201	LINC01046	0.00
71201	LINC01050	0.00
71201	LINC01288	0.00
71201	ADAMTS19-AS1	28.78
71201	SKA3	88.88
71201	SNORD21	100.00
71201	SNORD20	100.00
71201	RNY4	0.00
71201	C7orf55-LUC7L2	100.00
71201	SLC35E3	99.59
71201	CHST12	100.00
71201	ETNK1	100.00
71201	RASEF	95.57
71201	HES6	60.83
71201	NOP10	86.97
71201	TNFRSF19	98.24
71201	GPRC5D	100.00
71201	H2AFY2	95.99
71201	TMEM183A	86.62
71201	ARL5B	100.00
71201	NSUN6	100.00
71201	SLC39A12	99.08
71201	FBXL8	97.29
71201	TROVE2	100.00
71201	TRIM21	100.00
71201	SRY	100.00
71201	C19orf66	98.95
71201	SRPRA	100.00
71201	RAB37	100.00
71201	MMAB	100.00
71201	SRP72	100.00
71201	SRP68	98.53
71201	LAMC2	100.00
71201	LAMA4	100.00
71201	LAMA5	90.83
71201	LAMB1	100.00
71201	LAMB2	100.00
71201	LAMB3	100.00
71201	ZNF707	100.00
71201	FAM83H	93.24
71201	MCPH1	94.58
71201	BLOC1S4	76.80
71201	ACER3	87.63
71201	NUP210	97.37
71201	SYNE2	100.00
71201	SPATA31A3	10.47
71201	MAP7D3	92.80
71201	RHOBTB2	99.24
71201	RRP12	97.07
71201	ARHGEF9	96.09
71201	PLCL2	96.19
71201	MTERF4	96.83
71201	VPS33A	97.65
71201	CDPF1	100.00
71201	PSMA8	94.51
71201	TFAP2E	59.47
71201	ZBTB8OS	76.64
71201	SNORA23	100.00
71201	C1QTNF1	99.42
71201	C1QTNF2	98.72
71201	C1QTNF3	100.00
71201	RGN	97.08
71201	RASGRP4	93.20
71201	MTMR6	97.40
71201	NELFE	100.00
71201	FAM46D	96.61
71201	SNORA15	99.30
71201	HIST1H1E	100.00
71201	HIST1H1B	100.00
71201	GZMB	93.30
71201	GZMK	100.00
71201	GUCY2D	89.03
71201	GZMA	100.00
71201	HIST1H1C	100.00
71201	HIST1H1D	100.00
71201	GZMM	92.96
71201	GTF3C6	100.00
71201	VPS37A	88.26
71201	GALNTL6	100.00
71201	F2RL3	98.64
71201	WDYHV1	90.80
71201	ENPP7P13	4.33
71201	LIMCH1	99.68
71201	RIMS1	100.00
71201	PCNX1	99.82
71201	KDM2A	99.81
71201	HMGXB3	98.86
71201	CEP131	81.55
71201	CEP152	100.00
71201	TTC39A	95.93
71201	IGSF9B	99.24
71201	FAM131B	92.71
71201	AQR	98.19
71201	SEC14L5	96.47
71201	KIAA0355	94.19
71201	RUBCN	97.69
71201	USP6NL	97.99
71201	ECE2	99.67
71201	ADAMTSL2	37.48
71201	CPXM2	98.79
71201	GJA5	100.00
71201	GJA8	100.00
71201	GJA3	100.00
71201	GJA4	100.00
71201	GJB2	100.00
71201	GJB3	100.00
71201	GJB1	100.00
71201	GJB5	100.00
71201	SSX2IP	99.44
71201	RAB3IP	100.00
71201	NDST4	100.00
71201	PLEKHG4B	96.22
71201	OSTN-AS1	22.94
71201	CCDC144CP	48.46
71201	NADK	92.70
71201	GAGE2D	0.00
71201	VPS13A-AS1	63.85
71201	CPNE9	99.47
71201	ANKRD7	99.03
71201	OBFC1	99.41
71201	AGPAT4-IT1	37.29
71201	ELOVL7	100.00
71201	ANKRD53	87.98
71201	PRPF40A	99.77
71201	MEX3C	78.69
71201	HIF1AN	100.00
71201	ORAOV1	99.78
71201	CDC37L1	99.44
71201	URGCP	96.64
71201	AHSP	100.00
71201	DENND4C	89.38
71201	ARL6IP4	65.93
71201	MFN1	82.38
71201	SERGEF	95.29
71201	MYCBP	86.02
71201	FGF21	84.24
71201	GALNT8	100.00
71201	LINC00515	0.00
71201	EHF	100.00
71201	PIN4P1	0.00
71201	OR12D2	95.39
71201	DAZAP1	90.15
71201	IL36RN	100.00
71201	LATS2	95.38
71201	TSPAN16	82.21
71201	TIMM8B	93.69
71201	TIMM9	100.00
71201	AGO1	100.00
71201	TIFAB	100.00
71201	SVBP	100.00
71201	ALDH16A1	96.16
71201	BEND6	100.00
71201	SCARF2	83.47
71201	NT5C1B-RDH14	98.92
71201	SMG7-AS1	0.00
71201	NIPSNAP1	92.98
71201	NDST2	100.00
71201	CNTNAP1	96.67
71201	SLC9A7	76.99
71201	PEX3	100.00
71201	AGBL4-IT1	0.00
71201	PKP4	94.00
71201	PIK3R3	97.08
71201	PPFIA1	99.74
71201	SLC43A1	95.60
71201	MIR1915	0.00
71201	MIR1302-3	0.00
71201	MIR1275	100.00
71201	MIR1183	100.00
71201	MIR1276	100.00
71201	MIR1470	0.00
71201	MIR1471	100.00
71201	MIR1289-1	100.00
71201	MIR1288	100.00
71201	LDLRAD1	87.46
71201	TRABD2B	80.35
71201	CHRNA1	100.00
71201	CHRNA2	100.00
71201	CHRNA3	100.00
71201	CHRNA4	95.57
71201	LYST	98.57
71201	CHRM3	100.00
71201	CHRM4	100.00
71201	CHRM5	100.00
71201	CHRNA5	100.00
71201	CHRNA7	71.69
71201	NCOA6	100.00
71201	PPM1N	93.96
71201	AHCTF1P1	47.93
71201	GLIS3	100.00
71201	OTUD6B-AS1	0.00
71201	LYPLA2P2	58.59
71201	IL27	87.97
71201	SPESP1	94.22
71201	CYCS	94.08
71201	KCNK10	98.39
71201	ERRFI1	100.00
71201	TREM2	100.00
71201	RFPL1S	28.40
71201	RBBP9	100.00
71201	RAI2	100.00
71201	RAI1	100.00
71201	PTTG2	100.00
71201	PHTF1	97.21
71201	MAP3K2	99.55
71201	MASP2	100.00
71201	KLRA1P	33.31
71201	KIF1C	96.53
71201	NBPF11	0.00
71201	NUDT17	97.18
71201	MIR6511B2	100.00
71201	OR6M1	100.00
71201	SNAR-A6	0.00
71201	SNAR-A4	0.00
71201	SNAR-A9	0.00
71201	SNAR-A11	0.00
71201	SNAR-A7	0.00
71201	SNAR-A5	0.00
71201	SNAR-A3	0.00
71201	TSEN54	96.09
71201	SNAR-A13	0.00
71201	SNAR-A8	0.00
71201	MIR6715A	100.00
71201	CCDC112	90.65
71201	EGFR-AS1	17.84
71201	LINC01569	0.00
71201	AKR1B1	100.00
71201	ALDOC	100.00
71201	ALOX12	98.03
71201	ALK	100.00
71201	C5orf63	96.52
71201	CLDND2	100.00
71201	SFTPB	100.00
71201	SRSF5	99.88
71201	SRSF6	77.26
71201	SFSWAP	97.56
71201	TRA2B	100.00
71201	ZNF181	100.00
71201	PSG9	78.44
71201	PSG7	78.10
71201	PSG6	81.03
71201	PSG5	71.64
71201	PSG4	80.22
71201	PSG3	78.54
71201	PSG2	100.00
71201	PCNX3	97.42
71201	SIGLECL1	95.80
71201	KLK9	66.87
71201	SIGLEC17P	65.85
71201	EMC10	77.30
71201	LINC01340	0.00
71201	MYRFL	100.00
71201	CCDC88C	100.00
71201	DEFB133	100.00
71201	PEF1	72.59
71201	CPEB2	83.30
71201	LINC01499	0.00
71201	HID1-AS1	0.00
71201	TARSL2	95.95
71201	NALCN-AS1	22.18
71201	LINC-ROR	0.00
71201	UGDH-AS1	0.00
71201	PCCA-AS1	0.00
71201	BANCR	0.00
71201	CARD8-AS1	0.00
71201	LINC00260	0.00
71201	TMEM202	88.64
71201	OR2H2	93.04
71201	NAV3	96.41
71201	SETSIP	0.00
71201	NAV2	100.00
71201	MIR2276	100.00
71201	MIR711	100.00
71201	MIR2115	100.00
71201	MIR548Q	70.90
71201	PKIA	100.00
71201	USP26	100.00
71201	SYT15	98.79
71201	LINC01593	0.00
71201	STARD4	100.00
71201	PIH1D3	62.83
71201	KIAA1755	96.09
71201	CNTNAP4	100.00
71201	LRRCC1	97.17
71201	ZFHX2	97.60
71201	HELZ2	94.86
71201	DOCK7	99.63
71201	DCLK3	99.19
71201	KNDC1	95.20
71201	MGAT5B	100.00
71201	ADSL	100.00
71201	ADSS	92.73
71201	GRK2	99.25
71201	GRK3	100.00
71201	ADRB2	100.00
71201	ADRB3	100.00
71201	ADRA2C	83.27
71201	ADRB1	88.64
71201	ADRA2A	86.78
71201	ADRA2B	100.00
71201	ZNF706	73.30
71201	COMMD2	100.00
71201	GPKOW	90.39
71201	GPR162	99.61
71201	TRIM17	94.46
71201	NAA20	100.00
71201	GOLGA7	100.00
71201	ACTRT2	99.65
71201	GNMT	98.80
71201	SULT1C4	100.00
71201	GATA5	100.00
71201	SAR1B	100.00
71201	ARFIP1	100.00
71201	ARHGEF16	98.54
71201	COQ2	100.00
71201	OPALIN	100.00
71201	MXI1	100.00
71201	MX2	99.12
71201	MYBL1	97.47
71201	MYB	98.65
71201	MYBL2	97.41
71201	MYBPC1	100.00
71201	MYBPC3	96.50
71201	MYBPC2	98.32
71201	MYC	100.00
71201	MYBPH	98.82
71201	KCNK12	75.78
71201	VTRNA1-2	0.00
71201	VTRNA1-3	0.00
71201	VTRNA1-1	0.00
71201	MUC13	99.57
71201	PANX2	77.32
71201	TMA16	97.80
71201	UBXN2A	100.00
71201	ZNF444	53.94
71201	RFK	88.18
71201	OTX2-AS1	0.00
71201	TMEM144	100.00
71201	SLC29A3	99.26
71201	RSAD1	95.91
71201	AP5S1	94.06
71201	NCKAP5	100.00
71201	PAN3	96.42
71201	MSL3P1	62.73
71201	MED13L	100.00
71201	NUDCD3	100.00
71201	WHAMMP1	8.12
71201	SPECC1L	100.00
71201	NCSTN	100.00
71201	AHCYL2	94.39
71201	MAU2	94.09
71201	SRGAP2	88.94
71201	SMG5	95.20
71201	CDRT7	0.00
71201	TMEM61	100.00
71201	LINC01349	0.00
71201	LINC00476	0.20
71201	SRRM2-AS1	0.00
71201	LINC00398	0.00
71201	LINC00400	0.00
71201	LYRM5	84.30
71201	LINC00379	0.00
71201	LINC00381	0.00
71201	LINC00395	0.00
71201	LINC00392	0.00
71201	TBL2	98.16
71201	VCX	13.41
71201	CRYGB	100.00
71201	TTTY6B	0.00
71201	LRSAM1	100.00
71201	CDNF	100.00
71201	MIR193BHG	0.00
71201	PLEKHG4	100.00
71201	METTL21B	98.13
71201	INTS7	97.96
71201	RNF19A	99.57
71201	ABI3BP	100.00
71201	PAMR1	98.75
71201	TRIM58	80.93
71201	CLEC2D	100.00
71201	PRSS50	88.34
71201	ANKRD11	94.69
71201	RCHY1	99.65
71201	C11orf21	100.00
71201	CD274	100.00
71201	RACGAP1	94.48
71201	LINC01166	0.00
71201	DPP10-AS3	0.00
71201	ZSCAN21	92.63
71201	NCK1-AS1	0.00
71201	ZNF529-AS1	23.76
71201	UHRF1BP1L	99.09
71201	SWAP70	99.04
71201	RRP1B	96.79
71201	MYCBP2	98.83
71201	CMTR1	97.37
71201	ERP44	100.00
71201	HECW1	99.94
71201	CCR1	100.00
71201	VWA8	95.98
71201	SCLT1	95.43
71201	C4orf33	100.00
71201	NIFK-AS1	16.73
71201	SNX32	100.00
71201	MC4R	100.00
71201	LINC01582	0.00
71201	MCAM	94.38
71201	MCC	100.00
71201	AURKAIP1	97.30
71201	CHST6	100.00
71201	ZSCAN2	100.00
71201	OXSM	100.00
71201	GID8	95.87
71201	TESC	90.62
71201	MARC2	87.58
71201	LINC01339	0.00
71201	CARMIL3	91.90
71201	BACH2	99.61
71201	BPESC1	0.00
71201	COPZ1	100.00
71201	EVPLL	63.15
71201	FTL	89.43
71201	FUCA1	100.00
71201	NR5A1	99.51
71201	ADAM2	97.38
71201	FUCA2	99.79
71201	TLR8-AS1	0.00
71201	MOGAT3	94.81
71201	LINC01105	0.00
71201	ADAMTS4	94.30
71201	PAGE4	100.00
71201	RPH3AL	65.66
71201	XAGE2	0.00
71201	ADAMTS2	96.21
71201	TRMT44	91.48
71201	C2orf15	100.00
71201	KCTD8	97.22
71201	KCTD4	100.00
71201	PCDHGB6	100.00
71201	PCDHGB5	97.40
71201	PCDHGB3	100.00
71201	PCDHGB2	99.35
71201	PCDHGB1	99.02
71201	PCDHGA11	100.00
71201	PCDHGA10	99.93
71201	PCDHGA9	100.00
71201	PCDHGA7	100.00
71201	PCDHGA6	100.00
71201	UGT2A2	100.00
71201	ANKRD34B	100.00
71201	FAM83G	99.84
71201	ST6GALNAC3	100.00
71201	MRS2P2	25.48
71201	TMEM26-AS1	18.34
71201	RORA-AS1	0.69
71201	MMGT1	97.24
71201	GOLGA8IP	10.40
71201	GDPD1	97.13
71201	TMOD1	100.00
71201	SNORD132	0.00
71201	LRRC73	85.85
71201	GRAMD3	98.13
71201	C15orf52	93.11
71201	TNFRSF25	96.67
71201	HNF1A-AS1	0.00
71201	C12orf40	94.36
71201	NOL4	100.00
71201	MUC19	44.07
71201	GXYLT1	67.28
71201	PAGE1	99.18
71201	TNK1	95.00
71201	SERPINB7	99.75
71201	FGFR1OP	92.06
71201	EMILIN1	80.51
71201	HIBADH	90.74
71201	CIT	98.18
71201	A1BG-AS1	25.39
71201	BTN3A2	83.56
71201	BTN3A1	87.41
71201	DNAH5	100.00
71201	DMRT1	100.00
71201	DMPK	97.72
71201	DNA2	98.23
71201	DMWD	96.77
71201	DNAH8	98.88
71201	DNAH6	99.13
71201	OLFML2A	86.65
71201	C2orf72	29.84
71201	ZNF436	100.00
71201	TRIM72	79.25
71201	CCDC166	85.22
71201	TFAP2A-AS1	17.39
71201	CLEC19A	61.86
71201	KRTAP2-2	0.00
71201	CEP44	95.77
71201	ASXL3	99.05
71201	HERC3	99.18
71201	RPS17	0.00
71201	NLGN3	99.27
71201	SIAE	100.00
71201	RPS15A	93.07
71201	RPS16	87.16
71201	MIR2392	100.00
71201	MIR1269B	45.88
71201	MIR3978	84.68
71201	MIR4441	0.00
71201	MIR378F	100.00
71201	VAC14-AS1	24.04
71201	TSTD3	87.34
71201	MIR378E	100.00
71201	ZNF805	99.74
71201	RACK1	95.93
71201	MYL9	95.08
71201	NDRG1	100.00
71201	ATP8A1	99.59
71201	DLC1	100.00
71201	PRG3	100.00
71201	ANAPC10	78.15
71201	NOD1	100.00
71201	CORO2B	99.74
71201	CEPT1	100.00
71201	RPS2P32	62.41
71201	GK5	92.17
71201	C20orf85	100.00
71201	LINC00116	0.00
71201	ZFP2	100.00
71201	ACOT4	89.96
71201	MIR4637	56.38
71201	MIR4651	100.00
71201	MIR451B	84.61
71201	MIR4422	100.00
71201	MIR4508	100.00
71201	MIR4802	100.00
71201	MIR4522	100.00
71201	MIR4538	0.00
71201	MIR3974	100.00
71201	MIR4540	100.00
71201	FERMT3	100.00
71201	PCDHB9	100.00
71201	NDUFS3	100.00
71201	NDUFV1	100.00
71201	NDUFS2	100.00
71201	NDUFS6	100.00
71201	FAM122C	74.45
71201	FAM122B	93.27
71201	NDUFS8	100.00
71201	NDUFV2	80.96
71201	CEP112	93.84
71201	C9orf3	97.25
71201	FAM136A	86.84
71201	NWD2	99.75
71201	CHCHD4	100.00
71201	CEP89	98.42
71201	NFATC2IP	94.40
71201	RNFT2	100.00
71201	CT45A7	0.00
71201	SOWAHB	91.88
71201	TEX41	0.00
71201	NOC2LP2	74.05
71201	SFT2D2	88.98
71201	PEAR1	95.86
71201	KIF13B	95.47
71201	SNORD116-18	100.00
71201	SNORD116-20	100.00
71201	SNORD116-21	100.00
71201	SNORD116-22	100.00
71201	SNORD116-23	100.00
71201	SNORD116-24	100.00
71201	SNORD116-25	100.00
71201	SNORD115-2	100.00
71201	SNORD116-26	100.00
71201	SNORD116-27	100.00
71201	KATNAL2	100.00
71201	DOHH	77.55
71201	ARHGAP24	100.00
71201	DDX59	99.75
71201	DEFB132	100.00
71201	C20orf202	97.17
71201	PNPLA1	100.00
71201	SSX2B	0.00
71201	ZNF366	99.12
71201	ABHD1	100.00
71201	RBPJ	94.15
71201	GJA10	100.00
71201	MCEE	100.00
71201	CCDC54	100.00
71201	JCHAIN	99.03
71201	SPATA22	98.97
71201	RALYL	94.96
71201	CREB3L3	100.00
71201	CAPS2	95.83
71201	CCDC155	92.22
71201	HNRNPUL2-BSCL2	93.36
71201	STX16-NPEPL1	84.48
71201	URGCP-MRPS24	70.30
71201	ISY1-RAB43	98.57
71201	ZNF33BP1	0.00
71201	HRCT1	72.34
71201	CDY2B	0.00
71201	RANBP17	96.87
71201	PCDHGA12	100.00
71201	ACOT11	90.97
71201	LRP10	99.86
71201	TMEM98	80.97
71201	PACRG-AS3	3.78
71201	WDR75	99.23
71201	LRRIQ1	99.31
71201	ZNF394	100.00
71201	ATRIP	99.04
71201	SNHG8	7.70
71201	ZNF512B	90.17
71201	CNOT6	100.00
71201	ERMN	100.00
71201	LRRC47	80.51
71201	SHROOM4	100.00
71201	GRAMD1B	97.38
71201	PLEKHH1	98.39
71201	ZNF490	100.00
71201	PRR12	85.05
71201	USP31	94.47
71201	GRXCR1	100.00
71201	BEND4	100.00
71201	SMIM20	100.00
71201	TMPRSS11F	100.00
71201	OR8U8	100.00
71201	CENPN	99.70
71201	EMC3	99.19
71201	GLT8D1	100.00
71201	UBAP2	98.51
71201	CAND1	96.08
71201	CENPJ	100.00
71201	EAPP	100.00
71201	GPR156	100.00
71201	ASTE1	100.00
71201	DEFB105B	9.73
71201	AIF1L	96.83
71201	CD47	81.03
71201	CD44	100.00
71201	C3orf35	100.00
71201	CD58	96.32
71201	PKD1L2	95.89
71201	RNF121	100.00
71201	KLHL26	92.83
71201	FBXW7	100.00
71201	BTBD9	100.00
71201	TBC1D19	93.57
71201	PPP6R3	99.14
71201	BRF2	97.92
71201	UEVLD	96.96
71201	SENP3-EIF4A1	73.38
71201	RBAK-RBAKDN	92.30
71201	CSMD2	96.53
71201	MBD6	99.64
71201	XKR4	93.64
71201	C6orf136	100.00
71201	LINC00239	94.72
71201	GPRIN1	99.86
71201	MRPS18A	98.31
71201	PNPO	100.00
71201	TMEM33	98.28
71201	ARHGEF10L	95.34
71201	MSL2	100.00
71201	CENPQ	91.09
71201	CEP55	100.00
71201	SHQ1	84.65
71201	GEMIN2	100.00
71201	CYP2D6	94.00
71201	CYP2D7	82.04
71201	CYP2C18	100.00
71201	GALR3	49.24
71201	DNASE2B	100.00
71201	PRODH2	95.35
71201	EPS15L1	96.06
71201	DLGAP3	98.22
71201	RPRD1B	100.00
71201	RBM25	97.97
71201	FAM60A	68.29
71201	ZNF71	100.00
71201	CT47A4	0.00
71201	CT47A5	0.00
71201	INIP	80.72
71201	TMPO-AS1	10.87
71201	P2RY2	100.00
71201	SMIM19	100.00
71201	NKX2-5	98.86
71201	GPRASP2	96.08
71201	NRP1	99.59
71201	NRP2	100.00
71201	LIN7A	97.07
71201	CES2	100.00
71201	IQGAP1	100.00
71201	INPP4B	99.93
71201	HESX1	100.00
71201	FGF16	99.19
71201	FGF17	100.00
71201	FAM231D	16.54
71201	SPTLC1	100.00
71201	AGR2	100.00
71201	ARL6IP5	100.00
71201	ZNF410	86.82
71201	CADM3	94.42
71201	SLC46A2	98.50
71201	AGPAT1	99.01
71201	RPP38	100.00
71201	RPP30	85.22
71201	DENND6B	85.13
71201	C8orf82	51.24
71201	ACTG1P4	56.09
71201	ZSCAN16	100.00
71201	DCAF11	100.00
71201	COASY	100.00
71201	REEP4	100.00
71201	BPIFB2	99.80
71201	SEL1L2	93.50
71201	TRAF3IP3	90.57
71201	WDR61	100.00
71201	DNAAF3	96.69
71201	C4orf26	100.00
71201	THAP6	100.00
71201	PRAMEF34P	0.00
71201	PYGO2	90.96
71201	BLID	100.00
71201	LINC00229	0.00
71201	DNM1P41	0.00
71201	CHP2	100.00
71201	XPNPEP3	100.00
71201	ANKEF1	99.91
71201	CIDEC	95.21
71201	ZNF335	100.00
71201	CHTF18	85.86
71201	TNN	99.28
71201	ZBED8	100.00
71201	NR5A2	100.00
71201	FTH1	62.16
71201	FSHR	100.00
71201	CENPI	80.60
71201	FTH1P3	0.00
71201	SNORD114-1	100.00
71201	TIGD2	100.00
71201	SNORD114-3	100.00
71201	SNORD114-2	100.00
71201	TEKT4P2	12.56
71201	RASA4B	3.03
71201	FMO3	100.00
71201	FMO4	100.00
71201	FLT4	98.13
71201	FMO1	100.00
71201	FMO2	99.34
71201	FLT1	100.00
71201	FLT3	98.35
71201	FLT3LG	79.82
71201	RPL17-C18orf32	83.43
71201	SPATA3-AS1	0.00
71201	LZTS1	100.00
71201	MIR524	100.00
71201	MIR517A	100.00
71201	MDC1-AS1	100.00
71201	DDX39B-AS1	18.82
71201	MIR518B	100.00
71201	MIR526A1	100.00
71201	MIR520C	100.00
71201	MIR518C	100.00
71201	MIR525	100.00
71201	MIR523	100.00
71201	MIR518F	100.00
71201	MIR520B	100.00
71201	BAZ2A	98.58
71201	BAZ1A	97.68
71201	PACRGL	100.00
71201	WNT7B	98.25
71201	WNT7A	100.00
71201	WNT6	82.95
71201	WNT5A	100.00
71201	WNT3	97.29
71201	WNT2	100.00
71201	WNT1	87.85
71201	AQP11	96.80
71201	WNT8B	93.27
71201	WNT8A	96.22
71201	TTC8	100.00
71201	LINC00094	0.00
71201	FAM227A	99.05
71201	OPRM1	96.00
71201	LINC01262	0.00
71201	GPR62	63.74
71201	OPRK1	93.88
71201	OPRL1	100.00
71201	F2RL1	100.00
71201	F8	99.53
71201	OPHN1	100.00
71201	PTPN21	98.89
71201	PRSS23	81.41
71201	ADAMTS13	95.43
71201	SPACA9	96.25
71201	WDR5	100.00
71201	NUPL2	100.00
71201	ADAMTS5	96.38
71201	C11orf31	79.19
71201	CACFD1	83.98
71201	DLG4	99.84
71201	NRN1L	100.00
71201	CST13P	0.00
71201	RNASEH1	93.41
71201	PLAUR	97.11
71201	PLAU	100.00
71201	PLA2G4A	100.00
71201	PLA2G2A	100.00
71201	PLA2G5	100.00
71201	PLAGL1	100.00
71201	PLAG1	100.00
71201	PLAT	96.31
71201	PLAGL2	93.38
71201	MT1JP	71.46
71201	MT1M	100.00
71201	MT1B	100.00
71201	MT1E	92.59
71201	MT1F	100.00
71201	MT1G	100.00
71201	MT1H	100.00
71201	PCDH1	95.94
71201	PCCB	100.00
71201	POTEI	11.48
71201	AGAP7P	3.91
71201	PCBP1	94.72
71201	PCBD1	73.70
71201	PC	100.00
71201	PBX3	99.42
71201	ZBED3	24.75
71201	METTL26	72.25
71201	PPP1R18	91.29
71201	PCDH7	98.66
71201	PCDHGC3	99.57
71201	TMEM17	100.00
71201	LINC01230	0.00
71201	HSD3BP4	21.93
71201	FGFR3	100.00
71201	PICSAR	0.00
71201	HIST4H4	100.00
71201	LINC00317	0.00
71201	PPIG	84.73
71201	SLC17A4	100.00
71201	SMC4	89.52
71201	GJC1	100.00
71201	AP1M2	93.84
71201	UBA2	90.96
71201	SAE1	78.34
71201	FARSB	94.84
71201	ABCC5	98.73
71201	ABCB6	99.88
71201	DNM1L	100.00
71201	UROS	100.00
71201	USF1	100.00
71201	KL	97.53
71201	RHEB	81.41
71201	RGS10	90.37
71201	RGS7	100.00
71201	RGS13	100.00
71201	RGS12	100.00
71201	RHAG	98.19
71201	RGS16	100.00
71201	RHD	8.53
71201	RHCE	95.56
71201	FAM19A1	100.00
71201	NPIPA5	5.29
71201	LINC00504	0.00
71201	OR4D11	100.00
71201	OR5A2	100.00
71201	OR5A1	100.00
71201	OR4D6	100.00
71201	PATL1	90.65
71201	TINAGL1	92.86
71201	DEFB109P1B	0.00
71201	ANHX	94.34
71201	MGAT4EP	27.63
71201	LEF1-AS1	15.72
71201	LCN9	100.00
71201	OR1K1	100.00
71201	OR5C1	100.00
71201	OR1L6	91.86
71201	IQCK	96.22
71201	ADGRL4	92.26
